"hospital_no","course_no","option_group_cd","rgst","updt","created_id","updated_id"
"20003","21925","21","2019-12-24 11:55:52","2019-12-24 11:55:52","B37707","B37707"
"20003","21925","22","2019-12-24 11:55:52","2019-12-24 11:55:52","B37707","B37707"
"20005","20349","3","2019-08-15 10:07:58","2019-08-15 10:07:58","B37661","B37661"
"20007","20083","3","2017-11-14 11:36:49","2017-11-14 11:36:49","A2062","A2062"
"20007","20083","6","2017-11-14 11:36:49","2017-11-14 11:36:49","A2062","A2062"
"20007","20083","7","2017-11-14 11:36:49","2017-11-14 11:36:49","A2062","A2062"
"20007","20083","8","2017-11-14 11:36:49","2017-11-14 11:36:49","A2062","A2062"
"20007","20083","9","2017-11-14 11:36:49","2017-11-14 11:36:49","A2062","A2062"
"20007","21685","3","2017-11-14 11:37:26","2017-11-14 11:37:26","A2062","A2062"
"20007","21685","6","2017-11-14 11:37:26","2017-11-14 11:37:26","A2062","A2062"
"20007","21685","7","2017-11-14 11:37:26","2017-11-14 11:37:26","A2062","A2062"
"20007","21685","8","2017-11-14 11:37:26","2017-11-14 11:37:26","A2062","A2062"
"20007","21685","9","2017-11-14 11:37:26","2017-11-14 11:37:26","A2062","A2062"
"20007","21685","10","2017-11-14 11:37:26","2017-11-14 11:37:26","A2062","A2062"
"20007","21686","3","2017-09-02 10:46:35","2017-09-02 10:46:35","A2062","A2062"
"20007","21686","6","2017-09-02 10:46:35","2017-09-02 10:46:35","A2062","A2062"
"20007","21686","7","2017-09-02 10:46:35","2017-09-02 10:46:35","A2062","A2062"
"20007","21686","8","2017-09-02 10:46:35","2017-09-02 10:46:35","A2062","A2062"
"20007","21686","9","2017-09-02 10:46:35","2017-09-02 10:46:35","A2062","A2062"
"20007","21686","10","2017-09-02 10:46:35","2017-09-02 10:46:35","A2062","A2062"
"20007","21687","3","2017-11-14 11:35:44","2017-11-14 11:35:44","A2062","A2062"
"20007","21687","6","2017-11-14 11:35:44","2017-11-14 11:35:44","A2062","A2062"
"20007","21687","7","2017-11-14 11:35:44","2017-11-14 11:35:44","A2062","A2062"
"20007","21687","8","2017-11-14 11:35:44","2017-11-14 11:35:44","A2062","A2062"
"20007","21687","9","2017-11-14 11:35:44","2017-11-14 11:35:44","A2062","A2062"
"20007","21688","3","2017-11-14 11:36:14","2017-11-14 11:36:14","A2062","A2062"
"20007","21688","6","2017-11-14 11:36:14","2017-11-14 11:36:14","A2062","A2062"
"20007","21688","7","2017-11-14 11:36:14","2017-11-14 11:36:14","A2062","A2062"
"20007","21688","8","2017-11-14 11:36:14","2017-11-14 11:36:14","A2062","A2062"
"20007","21688","9","2017-11-14 11:36:14","2017-11-14 11:36:14","A2062","A2062"
"20007","21688","10","2017-11-14 11:36:14","2017-11-14 11:36:14","A2062","A2062"
"20007","21689","1","2017-11-14 11:34:53","2017-11-14 11:34:53","A2062","A2062"
"20007","21689","3","2017-11-14 11:34:53","2017-11-14 11:34:53","A2062","A2062"
"20007","21689","6","2017-11-14 11:34:53","2017-11-14 11:34:53","A2062","A2062"
"20007","21689","7","2017-11-14 11:34:53","2017-11-14 11:34:53","A2062","A2062"
"20007","21689","8","2017-11-14 11:34:53","2017-11-14 11:34:53","A2062","A2062"
"20007","21689","9","2017-11-14 11:34:53","2017-11-14 11:34:53","A2062","A2062"
"20007","21689","10","2017-11-14 11:34:53","2017-11-14 11:34:53","A2062","A2062"
"20007","21689","14","2017-11-14 11:34:53","2017-11-14 11:34:53","A2062","A2062"
"20007","21690","1","2017-10-06 11:48:08","2017-10-06 11:48:08","A2064","A2064"
"20007","21690","3","2017-09-02 11:28:19","2017-09-02 11:28:19","A2062","A2062"
"20007","21690","6","2017-09-02 11:28:19","2017-09-02 11:28:19","A2062","A2062"
"20007","21690","7","2017-09-02 11:28:19","2017-09-02 11:28:19","A2062","A2062"
"20007","21690","8","2017-09-02 11:28:19","2017-09-02 11:28:19","A2062","A2062"
"20007","21690","9","2017-09-02 11:28:19","2017-09-02 11:28:19","A2062","A2062"
"20007","21690","10","2017-09-02 11:28:19","2017-09-02 11:28:19","A2062","A2062"
"20007","21690","13","2017-10-06 11:58:30","2017-10-06 11:58:30","A2064","A2064"
"20007","21690","14","2017-10-06 12:09:46","2017-10-06 12:09:46","A2064","A2064"
"20007","21692","3","2017-09-02 11:27:18","2017-09-02 11:27:18","A2062","A2062"
"20007","21692","6","2017-09-02 11:27:18","2017-09-02 11:27:18","A2062","A2062"
"20007","21692","7","2017-09-02 11:27:18","2017-09-02 11:27:18","A2062","A2062"
"20007","21692","8","2017-09-02 11:27:18","2017-09-02 11:27:18","A2062","A2062"
"20007","21692","9","2017-09-02 11:27:18","2017-09-02 11:27:18","A2062","A2062"
"20007","21692","10","2017-09-02 11:27:18","2017-09-02 11:27:18","A2062","A2062"
"20007","21692","13","2017-10-06 11:58:30","2017-10-06 11:58:30","A2064","A2064"
"20007","21694","3","2017-09-02 11:35:18","2017-09-02 11:35:18","A2062","A2062"
"20007","21694","6","2017-09-02 11:35:18","2017-09-02 11:35:18","A2062","A2062"
"20007","21694","7","2017-09-02 11:35:18","2017-09-02 11:35:18","A2062","A2062"
"20007","21694","8","2017-09-02 11:35:18","2017-09-02 11:35:18","A2062","A2062"
"20007","21694","9","2017-09-02 11:35:18","2017-09-02 11:35:18","A2062","A2062"
"20007","21694","10","2017-09-02 11:35:18","2017-09-02 11:35:18","A2062","A2062"
"20007","21694","13","2017-10-06 11:58:30","2017-10-06 11:58:30","A2064","A2064"
"20007","21694","14","2017-10-06 12:09:46","2017-10-06 12:09:46","A2064","A2064"
"20010","20100","6","2019-09-11 20:21:49","2019-09-11 20:21:49","A3211","A3211"
"20010","20100","7","2019-09-11 20:21:49","2019-09-11 20:21:49","A3211","A3211"
"20010","20100","10","2019-09-11 20:34:51","2019-09-11 20:34:51","A3211","A3211"
"20010","20101","6","2019-09-25 12:10:28","2019-09-25 12:10:28","A3221","A3221"
"20010","20101","10","2019-09-25 12:10:28","2019-09-25 12:10:28","A3221","A3221"
"20010","20102","6","2019-09-30 11:05:08","2019-09-30 11:05:08","A3210","A3210"
"20010","20102","10","2019-09-30 11:05:08","2019-09-30 11:05:08","A3210","A3210"
"20010","20103","6","2019-09-30 11:04:33","2019-09-30 11:04:33","A3210","A3210"
"20010","20103","10","2019-09-30 11:04:33","2019-09-30 11:04:33","A3210","A3210"
"20010","20104","6","2019-11-08 09:39:38","2019-11-08 09:39:38","A3219","A3219"
"20010","20104","10","2019-11-08 09:39:38","2019-11-08 09:39:38","A3219","A3219"
"20010","20105","7","2019-08-08 10:06:15","2019-08-08 10:06:15","A3212","A3212"
"20010","20105","10","2019-09-11 20:34:51","2019-09-11 20:34:51","A3211","A3211"
"20010","20106","10","2019-09-30 11:05:47","2019-09-30 11:05:47","A3210","A3210"
"20010","20107","6","2019-10-18 11:57:52","2019-10-18 11:57:52","A3218","A3218"
"20010","20107","10","2019-10-18 11:57:52","2019-10-18 11:57:52","A3218","A3218"
"20010","20109","10","2019-09-30 10:55:02","2019-09-30 10:55:02","A3210","A3210"
"20010","20110","6","2019-09-11 20:23:11","2019-09-11 20:23:11","A3211","A3211"
"20010","20110","7","2019-09-11 20:23:11","2019-09-11 20:23:11","A3211","A3211"
"20010","20110","10","2019-09-11 20:34:51","2019-09-11 20:34:51","A3211","A3211"
"20010","20111","6","2019-09-11 20:21:09","2019-09-11 20:21:09","A3211","A3211"
"20010","20111","7","2019-09-11 20:21:09","2019-09-11 20:21:09","A3211","A3211"
"20010","20111","10","2019-09-11 20:34:51","2019-09-11 20:34:51","A3211","A3211"
"20010","20113","9","2019-09-06 12:20:34","2019-09-06 12:20:34","A3211","A3211"
"20010","20113","11","2019-09-06 12:20:34","2019-09-06 12:20:34","A3211","A3211"
"20010","20114","9","2019-09-06 12:20:32","2019-09-06 12:20:32","A3211","A3211"
"20010","20114","11","2019-09-06 12:20:32","2019-09-06 12:20:32","A3211","A3211"
"20010","20115","9","2019-09-06 12:20:31","2019-09-06 12:20:31","A3211","A3211"
"20010","20115","11","2019-09-06 12:20:31","2019-09-06 12:20:31","A3211","A3211"
"20010","20116","9","2019-09-06 12:20:29","2019-09-06 12:20:29","A3211","A3211"
"20010","20116","11","2019-09-06 12:20:29","2019-09-06 12:20:29","A3211","A3211"
"20010","20117","9","2019-09-06 12:17:54","2019-09-06 12:17:54","A3211","A3211"
"20010","20117","11","2019-09-06 12:17:54","2019-09-06 12:17:54","A3211","A3211"
"20011","20733","1","2019-09-27 14:27:38","2019-09-27 14:27:38","A3218","A3218"
"20011","20734","10","2019-09-27 14:26:32","2019-09-27 14:26:32","A3218","A3218"
"20011","20735","10","2019-09-27 14:26:52","2019-09-27 14:26:52","A3218","A3218"
"20011","20736","1","2019-09-27 14:29:01","2019-09-27 14:29:01","A3218","A3218"
"20011","20738","10","2019-09-27 14:27:13","2019-09-27 14:27:13","A3218","A3218"
"20012","20121","3","2017-10-12 17:37:24","2017-10-12 17:37:24","A2062","A2062"
"20012","20122","3","2017-10-12 17:37:11","2017-10-12 17:37:11","A2062","A2062"
"20012","20123","3","2017-10-12 17:36:23","2017-10-12 17:36:23","A2062","A2062"
"20012","20124","3","2017-10-12 17:36:54","2017-10-12 17:36:54","A2062","A2062"
"20012","20125","2","2017-10-13 12:02:23","2017-10-13 12:02:23","A2062","A2062"
"20012","20125","3","2017-10-12 17:36:37","2017-10-12 17:36:37","A2062","A2062"
"20012","20126","3","2017-10-06 17:35:47","2017-10-06 17:35:47","A2064","A2064"
"20012","20127","3","2017-10-06 17:35:47","2017-10-06 17:35:47","A2064","A2064"
"20012","20128","3","2017-10-06 17:35:47","2017-10-06 17:35:47","A2064","A2064"
"20012","20129","3","2017-10-06 17:35:47","2017-10-06 17:35:47","A2064","A2064"
"20012","20130","2","2017-10-13 12:02:23","2017-10-13 12:02:23","A2062","A2062"
"20012","20130","3","2017-10-06 17:35:47","2017-10-06 17:35:47","A2064","A2064"
"20012","20131","1","2019-09-24 12:59:12","2019-09-24 12:59:12","A3211","A3211"
"20012","20131","2","2019-09-24 12:59:12","2019-09-24 12:59:12","A3211","A3211"
"20012","20131","4","2019-09-24 12:59:12","2019-09-24 12:59:12","A3211","A3211"
"20012","20131","5","2019-09-24 12:59:12","2019-09-24 12:59:12","A3211","A3211"
"20012","20132","1","2019-09-24 12:59:31","2019-09-24 12:59:31","A3211","A3211"
"20012","20132","4","2019-09-24 12:59:31","2019-09-24 12:59:31","A3211","A3211"
"20012","20132","5","2019-09-24 12:59:31","2019-09-24 12:59:31","A3211","A3211"
"20012","20133","1","2019-09-24 12:59:53","2019-09-24 12:59:53","A3211","A3211"
"20012","20133","4","2019-09-24 12:59:53","2019-09-24 12:59:53","A3211","A3211"
"20012","20133","5","2019-09-24 12:59:53","2019-09-24 12:59:53","A3211","A3211"
"20012","20134","1","2019-09-24 13:00:09","2019-09-24 13:00:09","A3211","A3211"
"20012","20134","4","2019-09-24 13:00:09","2019-09-24 13:00:09","A3211","A3211"
"20012","20135","1","2019-09-24 13:00:24","2019-09-24 13:00:24","A3211","A3211"
"20012","20135","5","2019-09-24 13:00:24","2019-09-24 13:00:24","A3211","A3211"
"20012","20136","1","2019-09-24 13:00:38","2019-09-24 13:00:38","A3211","A3211"
"20012","20136","5","2019-09-24 13:00:38","2019-09-24 13:00:38","A3211","A3211"
"20012","20137","1","2018-10-12 11:58:34","2018-10-12 11:58:34","B37686","B37686"
"20012","20137","2","2017-10-25 16:28:20","2017-10-25 16:28:20","A2062","A2062"
"20012","20137","3","2017-10-25 16:28:20","2017-10-25 16:28:20","A2062","A2062"
"20012","20137","4","2017-10-25 16:28:20","2017-10-25 16:28:20","A2062","A2062"
"20012","20138","1","2018-10-12 11:58:34","2018-10-12 11:58:34","B37686","B37686"
"20012","20138","3","2017-10-25 16:28:32","2017-10-25 16:28:32","A2062","A2062"
"20012","20138","4","2017-10-25 16:28:32","2017-10-25 16:28:32","A2062","A2062"
"20012","20139","1","2018-10-12 11:58:34","2018-10-12 11:58:34","B37686","B37686"
"20012","20139","3","2017-10-25 16:28:44","2017-10-25 16:28:44","A2062","A2062"
"20012","20139","4","2017-10-25 16:28:44","2017-10-25 16:28:44","A2062","A2062"
"20012","20140","1","2018-10-12 11:58:34","2018-10-12 11:58:34","B37686","B37686"
"20012","20140","3","2017-10-25 16:28:56","2017-10-25 16:28:56","A2062","A2062"
"20012","20140","4","2017-10-25 16:28:56","2017-10-25 16:28:56","A2062","A2062"
"20012","20141","1","2018-10-12 11:58:34","2018-10-12 11:58:34","B37686","B37686"
"20012","20141","3","2017-10-25 16:29:09","2017-10-25 16:29:09","A2062","A2062"
"20012","20142","1","2018-10-12 11:58:34","2018-10-12 11:58:34","B37686","B37686"
"20012","20142","3","2017-10-25 16:29:25","2017-10-25 16:29:25","A2062","A2062"
"20012","20144","6","2019-11-28 15:38:58","2019-11-28 15:38:58","A3271","A3271"
"20012","20144","7","2019-11-28 15:38:58","2019-11-28 15:38:58","A3271","A3271"
"20012","20144","8","2019-11-28 15:38:58","2019-11-28 15:38:58","A3271","A3271"
"20012","20144","9","2019-11-28 15:38:58","2019-11-28 15:38:58","A3271","A3271"
"20012","20144","10","2019-11-28 15:38:58","2019-11-28 15:38:58","A3271","A3271"
"20012","20144","11","2019-11-28 15:38:58","2019-11-28 15:38:58","A3271","A3271"
"20012","20145","6","2019-11-28 15:39:15","2019-11-28 15:39:15","A3271","A3271"
"20012","20145","7","2019-11-28 15:39:15","2019-11-28 15:39:15","A3271","A3271"
"20012","20145","8","2019-11-28 15:39:15","2019-11-28 15:39:15","A3271","A3271"
"20012","20145","9","2019-11-28 15:39:15","2019-11-28 15:39:15","A3271","A3271"
"20012","20145","10","2019-11-28 15:39:15","2019-11-28 15:39:15","A3271","A3271"
"20012","20146","6","2019-11-28 15:39:39","2019-11-28 15:39:39","A3271","A3271"
"20012","20146","7","2019-11-28 15:39:39","2019-11-28 15:39:39","A3271","A3271"
"20012","20146","8","2019-11-28 15:39:39","2019-11-28 15:39:39","A3271","A3271"
"20012","20146","9","2019-11-28 15:39:39","2019-11-28 15:39:39","A3271","A3271"
"20012","20146","10","2019-11-28 15:39:39","2019-11-28 15:39:39","A3271","A3271"
"20012","20147","6","2019-11-28 15:40:16","2019-11-28 15:40:16","A3271","A3271"
"20012","20147","8","2019-11-28 15:40:16","2019-11-28 15:40:16","A3271","A3271"
"20012","20147","9","2019-11-28 15:40:16","2019-11-28 15:40:16","A3271","A3271"
"20012","20147","10","2019-11-28 15:40:16","2019-11-28 15:40:16","A3271","A3271"
"20012","20148","7","2019-11-28 15:40:00","2019-11-28 15:40:00","A3271","A3271"
"20012","20148","8","2019-11-28 15:40:00","2019-11-28 15:40:00","A3271","A3271"
"20012","20148","9","2019-11-28 15:40:00","2019-11-28 15:40:00","A3271","A3271"
"20012","20148","10","2019-11-28 15:40:00","2019-11-28 15:40:00","A3271","A3271"
"20012","20149","7","2019-11-28 15:40:34","2019-11-28 15:40:34","A3271","A3271"
"20012","20149","8","2019-11-28 15:40:34","2019-11-28 15:40:34","A3271","A3271"
"20012","20149","9","2019-11-28 15:40:34","2019-11-28 15:40:34","A3271","A3271"
"20012","20149","10","2019-11-28 15:40:34","2019-11-28 15:40:34","A3271","A3271"
"20015","20128","1","2019-09-25 11:42:08","2019-09-25 11:42:08","A3218","A3218"
"20015","20128","10","2019-09-25 11:42:08","2019-09-25 11:42:08","A3218","A3218"
"20015","20128","13","2019-09-25 11:42:08","2019-09-25 11:42:08","A3218","A3218"
"20015","20128","14","2019-09-25 11:42:08","2019-09-25 11:42:08","A3218","A3218"
"20015","20128","15","2019-09-25 11:42:08","2019-09-25 11:42:08","A3218","A3218"
"20015","20128","18","2019-09-25 11:42:08","2019-09-25 11:42:08","A3218","A3218"
"20015","20129","10","2019-09-03 14:08:12","2019-09-03 14:08:12","A3219","A3219"
"20015","20129","13","2019-09-03 14:08:12","2019-09-03 14:08:12","A3219","A3219"
"20015","20129","14","2019-09-03 14:08:12","2019-09-03 14:08:12","A3219","A3219"
"20015","20129","15","2019-09-03 14:08:12","2019-09-03 14:08:12","A3219","A3219"
"20015","20131","1","2019-09-25 11:42:22","2019-09-25 11:42:22","A3218","A3218"
"20015","20131","10","2019-09-25 11:42:22","2019-09-25 11:42:22","A3218","A3218"
"20015","20131","13","2019-09-25 11:42:22","2019-09-25 11:42:22","A3218","A3218"
"20015","20131","14","2019-09-25 11:42:22","2019-09-25 11:42:22","A3218","A3218"
"20015","20131","15","2019-09-25 11:42:22","2019-09-25 11:42:22","A3218","A3218"
"20015","20131","18","2019-09-25 11:42:22","2019-09-25 11:42:22","A3218","A3218"
"20015","20132","19","2019-11-21 17:35:28","2019-11-21 17:35:28","A3271","A3271"
"20015","20132","20","2019-11-21 17:35:28","2019-11-21 17:35:28","A3271","A3271"
"20015","20132","21","2019-11-21 17:35:28","2019-11-21 17:35:28","A3271","A3271"
"20015","20132","22","2019-11-21 17:35:28","2019-11-21 17:35:28","A3271","A3271"
"20015","20132","23","2019-11-21 17:35:28","2019-11-21 17:35:28","A3271","A3271"
"20015","20132","24","2019-11-21 17:35:28","2019-11-21 17:35:28","A3271","A3271"
"20015","20133","19","2019-11-21 17:35:58","2019-11-21 17:35:58","A3271","A3271"
"20015","20133","20","2019-11-21 17:35:58","2019-11-21 17:35:58","A3271","A3271"
"20015","20133","21","2019-11-21 17:35:58","2019-11-21 17:35:58","A3271","A3271"
"20015","20133","22","2019-11-21 17:35:58","2019-11-21 17:35:58","A3271","A3271"
"20015","20133","23","2019-11-21 17:35:58","2019-11-21 17:35:58","A3271","A3271"
"20015","20133","24","2019-11-21 17:35:58","2019-11-21 17:35:58","A3271","A3271"
"20015","20134","19","2019-11-21 17:36:29","2019-11-21 17:36:29","A3271","A3271"
"20015","20134","20","2019-11-21 17:36:29","2019-11-21 17:36:29","A3271","A3271"
"20015","20134","21","2019-11-21 17:36:29","2019-11-21 17:36:29","A3271","A3271"
"20015","20134","22","2019-11-21 17:36:29","2019-11-21 17:36:29","A3271","A3271"
"20015","20134","23","2019-11-21 17:36:29","2019-11-21 17:36:29","A3271","A3271"
"20015","20135","19","2019-11-21 17:36:52","2019-11-21 17:36:52","A3271","A3271"
"20015","20135","20","2019-11-21 17:36:52","2019-11-21 17:36:52","A3271","A3271"
"20015","20135","21","2019-11-21 17:36:52","2019-11-21 17:36:52","A3271","A3271"
"20015","20135","22","2019-11-21 17:36:52","2019-11-21 17:36:52","A3271","A3271"
"20015","20135","23","2019-11-21 17:36:52","2019-11-21 17:36:52","A3271","A3271"
"20015","20135","24","2019-11-21 17:36:52","2019-11-21 17:36:52","A3271","A3271"
"20019","20140","1","2018-05-10 12:16:06","2018-05-10 12:16:06","A2636","A2636"
"20019","20140","2","2018-05-10 12:16:06","2018-05-10 12:16:06","A2636","A2636"
"20019","20140","6","2018-05-10 12:16:06","2018-05-10 12:16:06","A2636","A2636"
"20019","20140","7","2018-05-10 12:16:06","2018-05-10 12:16:06","A2636","A2636"
"20019","20140","8","2018-05-10 12:16:06","2018-05-10 12:16:06","A2636","A2636"
"20019","20140","9","2018-05-10 12:16:06","2018-05-10 12:16:06","A2636","A2636"
"20019","20140","10","2018-05-10 12:16:06","2018-05-10 12:16:06","A2636","A2636"
"20019","20140","11","2018-05-10 12:16:06","2018-05-10 12:16:06","A2636","A2636"
"20019","20140","14","2018-05-10 12:16:06","2018-05-10 12:16:06","A2636","A2636"
"20019","20140","17","2018-05-10 12:16:06","2018-05-10 12:16:06","A2636","A2636"
"20019","20140","18","2018-05-10 12:16:06","2018-05-10 12:16:06","A2636","A2636"
"20019","20140","20","2018-05-10 12:16:06","2018-05-10 12:16:06","A2636","A2636"
"20019","20140","21","2018-05-10 12:16:06","2018-05-10 12:16:06","A2636","A2636"
"20019","20141","1","2019-04-05 09:58:05","2019-04-05 09:58:05","A2636","A2636"
"20019","20141","2","2019-04-05 09:58:05","2019-04-05 09:58:05","A2636","A2636"
"20019","20141","6","2019-04-05 09:58:05","2019-04-05 09:58:05","A2636","A2636"
"20019","20141","7","2019-04-05 09:58:05","2019-04-05 09:58:05","A2636","A2636"
"20019","20141","8","2019-04-05 09:58:05","2019-04-05 09:58:05","A2636","A2636"
"20019","20141","9","2019-04-05 09:58:05","2019-04-05 09:58:05","A2636","A2636"
"20019","20141","10","2019-04-05 09:58:05","2019-04-05 09:58:05","A2636","A2636"
"20019","20141","11","2019-04-05 09:58:05","2019-04-05 09:58:05","A2636","A2636"
"20019","20141","14","2019-04-05 09:58:05","2019-04-05 09:58:05","A2636","A2636"
"20019","20141","17","2019-04-05 09:58:05","2019-04-05 09:58:05","A2636","A2636"
"20019","20141","18","2019-04-05 09:58:05","2019-04-05 09:58:05","A2636","A2636"
"20019","20141","20","2019-04-05 09:58:05","2019-04-05 09:58:05","A2636","A2636"
