"hospital_no","course_no","flg_qa_no","flg_qa","flg_qa_title","flg_qa_answer01","flg_qa_answer02","flg_qa_answer03","flg_qa_answer04","flg_qa_answer05","flg_qa_answer06","flg_qa_answer07","flg_qa_answer08","flg_qa_answer09","flg_qa_answer10","rgst","updt","created_id","updated_id"
"20000","20010","3","1",,,,,,,,,,,,"2017-08-29 15:48:24","2017-08-29 15:48:24","A1589","A1589"
"20000","20010","4","1",,,,,,,,,,,,"2017-08-29 15:48:24","2017-08-29 15:48:24","A1589","A1589"
"20000","20010","5","1",,,,,,,,,,,,"2017-08-29 15:48:24","2017-08-29 15:48:24","A1589","A1589"
"20000","20011","1","1",,,,,,,,,,,,"2018-03-14 11:46:25","2018-03-14 11:46:25","B82925","B82925"
"20000","20011","2","1",,,,,,,,,,,,"2018-03-14 11:46:25","2018-03-14 11:46:25","B82925","B82925"
"20000","20011","3","1",,,,,,,,,,,,"2018-03-14 11:46:25","2018-03-14 11:46:25","B82925","B82925"
"20000","20011","4","1",,,,,,,,,,,,"2018-03-14 11:46:25","2018-03-14 11:46:25","B82925","B82925"
"20000","20011","5","1",,,,,,,,,,,,"2018-03-14 11:46:25","2018-03-14 11:46:25","B82925","B82925"
"20000","20012","1","1",,,,,,,,,,,,"2018-03-14 11:43:56","2018-03-14 11:43:56","B82925","B82925"
"20000","20012","2","1",,,,,,,,,,,,"2018-03-14 11:43:56","2018-03-14 11:43:56","B82925","B82925"
"20000","20012","3","1",,,,,,,,,,,,"2018-03-14 11:43:56","2018-03-14 11:43:56","B82925","B82925"
"20000","20012","4","1",,,,,,,,,,,,"2018-03-14 11:43:56","2018-03-14 11:43:56","B82925","B82925"
"20000","20012","5","1",,,,,,,,,,,,"2018-03-14 11:43:56","2018-03-14 11:43:56","B82925","B82925"
"20000","20013","1","1",,,,,,,,,,,,"2017-09-26 11:18:35","2017-09-26 11:18:35","B37663","B37663"
"20000","20013","2","1",,,,,,,,,,,,"2017-09-26 11:18:35","2017-09-26 11:18:35","B37663","B37663"
"20000","20013","3","1",,,,,,,,,,,,"2017-09-26 11:18:35","2017-09-26 11:18:35","B37663","B37663"
"20000","20013","4","1",,,,,,,,,,,,"2017-09-26 11:18:35","2017-09-26 11:18:35","B37663","B37663"
"20000","20013","5","1",,,,,,,,,,,,"2017-09-26 11:18:35","2017-09-26 11:18:35","B37663","B37663"
"20000","20014","1","1",,,,,,,,,,,,"2018-03-14 11:37:40","2018-03-14 11:37:40","B82925","B82925"
"20000","20014","2","1",,,,,,,,,,,,"2018-03-14 11:37:40","2018-03-14 11:37:40","B82925","B82925"
"20000","20014","3","1",,,,,,,,,,,,"2018-03-14 11:37:40","2018-03-14 11:37:40","B82925","B82925"
"20000","20014","4","1",,,,,,,,,,,,"2018-03-14 11:37:40","2018-03-14 11:37:40","B82925","B82925"
"20000","20014","5","1",,,,,,,,,,,,"2018-03-14 11:37:40","2018-03-14 11:37:40","B82925","B82925"
"20000","20015","1","1",,,,,,,,,,,,"2017-09-20 10:30:05","2017-09-20 10:30:05","A2062","A2062"
"20000","20015","2","1",,,,,,,,,,,,"2017-09-20 10:30:05","2017-09-20 10:30:05","A2062","A2062"
"20000","20015","3","1",,,,,,,,,,,,"2017-09-20 10:30:05","2017-09-20 10:30:05","A2062","A2062"
"20000","20015","4","1",,,,,,,,,,,,"2017-09-20 10:30:05","2017-09-20 10:30:05","A2062","A2062"
"20000","20015","5","1",,,,,,,,,,,,"2017-09-20 10:30:05","2017-09-20 10:30:05","A2062","A2062"
"20000","20016","1","1",,,,,,,,,,,,"2017-09-20 10:30:25","2017-09-20 10:30:25","A2062","A2062"
"20000","20016","2","1",,,,,,,,,,,,"2017-09-20 10:30:25","2017-09-20 10:30:25","A2062","A2062"
"20000","20016","3","1",,,,,,,,,,,,"2017-09-20 10:30:25","2017-09-20 10:30:25","A2062","A2062"
"20000","20016","4","1",,,,,,,,,,,,"2017-09-20 10:30:25","2017-09-20 10:30:25","A2062","A2062"
"20000","20016","5","1",,,,,,,,,,,,"2017-09-20 10:30:25","2017-09-20 10:30:25","A2062","A2062"
"20000","20017","1","1",,,,,,,,,,,,"2018-08-11 11:41:33","2018-08-11 11:41:33","B82925","B82925"
"20000","20017","2","1",,,,,,,,,,,,"2018-08-11 11:41:33","2018-08-11 11:41:33","B82925","B82925"
"20000","20017","3","1",,,,,,,,,,,,"2018-08-11 11:41:33","2018-08-11 11:41:33","B82925","B82925"
"20000","20017","4","1",,,,,,,,,,,,"2018-08-11 11:41:33","2018-08-11 11:41:33","B82925","B82925"
"20000","20017","5","1",,,,,,,,,,,,"2018-08-11 11:41:33","2018-08-11 11:41:33","B82925","B82925"
"20000","20018","1","1",,,,,,,,,,,,"2018-07-20 12:20:47","2018-07-20 12:20:47","A2636","A2636"
"20000","20018","2","1",,,,,,,,,,,,"2018-07-20 12:20:47","2018-07-20 12:20:47","A2636","A2636"
"20000","20018","3","1",,,,,,,,,,,,"2018-07-20 12:20:47","2018-07-20 12:20:47","A2636","A2636"
"20000","20018","4","1",,,,,,,,,,,,"2018-07-20 12:20:47","2018-07-20 12:20:47","A2636","A2636"
"20000","20018","5","1",,,,,,,,,,,,"2018-07-20 12:20:47","2018-07-20 12:20:47","A2636","A2636"
"20000","20019","1","1",,,,,,,,,,,,"2018-07-20 12:20:48","2018-07-20 12:20:48","A2636","A2636"
"20000","20019","2","1",,,,,,,,,,,,"2018-07-20 12:20:48","2018-07-20 12:20:48","A2636","A2636"
"20000","20019","3","1",,,,,,,,,,,,"2018-07-20 12:20:48","2018-07-20 12:20:48","A2636","A2636"
"20000","20019","4","1",,,,,,,,,,,,"2018-07-20 12:20:48","2018-07-20 12:20:48","A2636","A2636"
"20000","20019","5","1",,,,,,,,,,,,"2018-07-20 12:20:48","2018-07-20 12:20:48","A2636","A2636"
"20000","20020","1","1",,,,,,,,,,,,"2018-07-20 12:20:46","2018-07-20 12:20:46","A2636","A2636"
"20000","20020","2","1",,,,,,,,,,,,"2018-07-20 12:20:46","2018-07-20 12:20:46","A2636","A2636"
"20000","20020","3","1",,,,,,,,,,,,"2018-07-20 12:20:46","2018-07-20 12:20:46","A2636","A2636"
"20000","20020","4","1",,,,,,,,,,,,"2018-07-20 12:20:46","2018-07-20 12:20:46","A2636","A2636"
"20000","20020","5","1",,,,,,,,,,,,"2018-07-20 12:20:46","2018-07-20 12:20:46","A2636","A2636"
"20000","20021","1","1",,,,,,,,,,,,"2018-08-11 11:42:31","2018-08-11 11:42:31","B82925","B82925"
"20000","20021","2","1",,,,,,,,,,,,"2018-08-11 11:42:31","2018-08-11 11:42:31","B82925","B82925"
"20000","20021","3","1",,,,,,,,,,,,"2018-08-11 11:42:31","2018-08-11 11:42:31","B82925","B82925"
"20000","20021","4","1",,,,,,,,,,,,"2018-08-11 11:42:31","2018-08-11 11:42:31","B82925","B82925"
"20000","20021","5","1",,,,,,,,,,,,"2018-08-11 11:42:31","2018-08-11 11:42:31","B82925","B82925"
"20000","20022","1","1",,,,,,,,,,,,"2018-05-17 09:31:51","2018-05-17 09:31:51","B82925","B82925"
"20000","20022","2","1",,,,,,,,,,,,"2018-05-17 09:31:51","2018-05-17 09:31:51","B82925","B82925"
"20000","20022","3","1",,,,,,,,,,,,"2018-05-17 09:31:51","2018-05-17 09:31:51","B82925","B82925"
"20000","20022","4","1",,,,,,,,,,,,"2018-05-17 09:31:51","2018-05-17 09:31:51","B82925","B82925"
"20000","20022","5","1",,,,,,,,,,,,"2018-05-17 09:31:51","2018-05-17 09:31:51","B82925","B82925"
"20000","20023","1","1",,,,,,,,,,,,"2018-05-17 09:32:38","2018-05-17 09:32:38","B82925","B82925"
"20000","20023","2","1",,,,,,,,,,,,"2018-05-17 09:32:38","2018-05-17 09:32:38","B82925","B82925"
"20000","20023","3","1",,,,,,,,,,,,"2018-05-17 09:32:38","2018-05-17 09:32:38","B82925","B82925"
"20000","20023","4","1",,,,,,,,,,,,"2018-05-17 09:32:38","2018-05-17 09:32:38","B82925","B82925"
"20000","20023","5","1",,,,,,,,,,,,"2018-05-17 09:32:38","2018-05-17 09:32:38","B82925","B82925"
"20000","20024","1","1",,,,,,,,,,,,"2018-03-02 16:12:49","2018-03-02 16:12:49","A2636","A2636"
"20000","20024","2","1",,,,,,,,,,,,"2018-03-02 16:12:49","2018-03-02 16:12:49","A2636","A2636"
"20000","20024","3","1",,,,,,,,,,,,"2018-03-02 16:12:49","2018-03-02 16:12:49","A2636","A2636"
"20000","20024","4","1",,,,,,,,,,,,"2018-03-02 16:12:49","2018-03-02 16:12:49","A2636","A2636"
"20000","20024","5","1",,,,,,,,,,,,"2018-03-02 16:12:49","2018-03-02 16:12:49","A2636","A2636"
"20000","20025","1","1",,,,,,,,,,,,"2018-10-04 10:26:36","2018-10-04 10:26:36","B82925","B82925"
"20000","20025","2","1",,,,,,,,,,,,"2018-10-04 10:26:36","2018-10-04 10:26:36","B82925","B82925"
"20000","20025","3","1",,,,,,,,,,,,"2018-10-04 10:26:36","2018-10-04 10:26:36","B82925","B82925"
"20000","20025","4","1",,,,,,,,,,,,"2018-10-04 10:26:36","2018-10-04 10:26:36","B82925","B82925"
"20000","20025","5","1",,,,,,,,,,,,"2018-10-04 10:26:36","2018-10-04 10:26:36","B82925","B82925"
"20000","20026","1","1",,,,,,,,,,,,"2018-08-11 11:43:01","2018-08-11 11:43:01","B82925","B82925"
"20000","20026","2","1",,,,,,,,,,,,"2018-08-11 11:43:01","2018-08-11 11:43:01","B82925","B82925"
"20000","20026","3","1",,,,,,,,,,,,"2018-08-11 11:43:01","2018-08-11 11:43:01","B82925","B82925"
"20000","20026","4","1",,,,,,,,,,,,"2018-08-11 11:43:01","2018-08-11 11:43:01","B82925","B82925"
"20000","20026","5","1",,,,,,,,,,,,"2018-08-11 11:43:01","2018-08-11 11:43:01","B82925","B82925"
"20000","20027","1","1",,,,,,,,,,,,"2018-07-20 12:20:45","2018-07-20 12:20:45","A2636","A2636"
"20000","20027","2","1",,,,,,,,,,,,"2018-07-20 12:20:45","2018-07-20 12:20:45","A2636","A2636"
"20000","20027","3","1",,,,,,,,,,,,"2018-07-20 12:20:45","2018-07-20 12:20:45","A2636","A2636"
"20000","20027","4","1",,,,,,,,,,,,"2018-07-20 12:20:45","2018-07-20 12:20:45","A2636","A2636"
"20000","20027","5","1",,,,,,,,,,,,"2018-07-20 12:20:45","2018-07-20 12:20:45","A2636","A2636"
"20000","20028","1","1",,,,,,,,,,,,"2018-05-22 15:58:13","2018-05-22 15:58:13","B82925","B82925"
"20000","20028","2","1",,,,,,,,,,,,"2018-05-22 15:58:13","2018-05-22 15:58:13","B82925","B82925"
"20000","20028","3","1",,,,,,,,,,,,"2018-05-22 15:58:13","2018-05-22 15:58:13","B82925","B82925"
"20000","20028","4","1",,,,,,,,,,,,"2018-05-22 15:58:13","2018-05-22 15:58:13","B82925","B82925"
"20000","20028","5","1",,,,,,,,,,,,"2018-05-22 15:58:13","2018-05-22 15:58:13","B82925","B82925"
"20000","20029","1","1",,,,,,,,,,,,"2018-08-28 08:51:32","2018-08-28 08:51:32","B82925","B82925"
"20000","20029","2","1",,,,,,,,,,,,"2018-08-28 08:51:32","2018-08-28 08:51:32","B82925","B82925"
"20000","20029","3","1",,,,,,,,,,,,"2018-08-28 08:51:32","2018-08-28 08:51:32","B82925","B82925"
"20000","20029","4","1",,,,,,,,,,,,"2018-08-28 08:51:32","2018-08-28 08:51:32","B82925","B82925"
"20000","20029","5","1",,,,,,,,,,,,"2018-08-28 08:51:32","2018-08-28 08:51:32","B82925","B82925"
"20001","20023","1","1",,,,,,,,,,,,"2017-10-20 11:40:22","2017-10-20 11:40:22","A2064","A2064"
"20001","20023","2","1",,,,,,,,,,,,"2017-10-20 11:40:22","2017-10-20 11:40:22","A2064","A2064"
"20001","20023","3","1",,,,,,,,,,,,"2017-10-20 11:40:22","2017-10-20 11:40:22","A2064","A2064"
"20001","20023","4","1",,,,,,,,,,,,"2017-10-20 11:40:22","2017-10-20 11:40:22","A2064","A2064"
"20001","20023","5","1",,,,,,,,,,,,"2017-10-20 11:40:22","2017-10-20 11:40:22","A2064","A2064"
"20001","20024","1","1",,,,,,,,,,,,"2018-02-02 15:30:43","2018-02-02 15:30:43","A2064","A2064"
"20001","20024","2","1",,,,,,,,,,,,"2018-02-02 15:30:43","2018-02-02 15:30:43","A2064","A2064"
"20001","20024","3","1",,,,,,,,,,,,"2018-02-02 15:30:43","2018-02-02 15:30:43","A2064","A2064"
"20001","20024","4","1",,,,,,,,,,,,"2018-02-02 15:30:43","2018-02-02 15:30:43","A2064","A2064"
"20001","20024","5","1",,,,,,,,,,,,"2018-02-02 15:30:43","2018-02-02 15:30:43","A2064","A2064"
"20002","20025","1","1",,,,,,,,,,,,"2018-07-25 09:21:40","2018-07-25 09:21:40","B37660","B37660"
"20002","20025","2","1",,,,,,,,,,,,"2018-07-25 09:21:40","2018-07-25 09:21:40","B37660","B37660"
"20002","20025","3","1",,,,,,,,,,,,"2018-07-25 09:21:40","2018-07-25 09:21:40","B37660","B37660"
"20002","20025","4","1",,,,,,,,,,,,"2018-07-25 09:21:40","2018-07-25 09:21:40","B37660","B37660"
"20002","20025","5","1",,,,,,,,,,,,"2018-07-25 09:21:40","2018-07-25 09:21:40","B37660","B37660"
"20002","20027","1","1",,,,,,,,,,,,"2018-07-25 09:21:54","2018-07-25 09:21:54","B37660","B37660"
"20002","20027","2","1",,,,,,,,,,,,"2018-07-25 09:21:54","2018-07-25 09:21:54","B37660","B37660"
"20002","20027","3","1",,,,,,,,,,,,"2018-07-25 09:21:54","2018-07-25 09:21:54","B37660","B37660"
"20002","20027","4","1",,,,,,,,,,,,"2018-07-25 09:21:54","2018-07-25 09:21:54","B37660","B37660"
"20002","20027","5","1",,,,,,,,,,,,"2018-07-25 09:21:54","2018-07-25 09:21:54","B37660","B37660"
"20002","20028","1","1",,,,,,,,,,,,"2018-07-25 09:20:52","2018-07-25 09:20:52","B37660","B37660"
"20002","20028","2","1",,,,,,,,,,,,"2018-07-25 09:20:52","2018-07-25 09:20:52","B37660","B37660"
"20002","20028","3","1",,,,,,,,,,,,"2018-07-25 09:20:52","2018-07-25 09:20:52","B37660","B37660"
"20002","20028","4","1",,,,,,,,,,,,"2018-07-25 09:20:52","2018-07-25 09:20:52","B37660","B37660"
"20002","20028","5","1",,,,,,,,,,,,"2018-07-25 09:20:52","2018-07-25 09:20:52","B37660","B37660"
"20002","20031","1","0","下記に該当する方はチェックをお願い致します。","当クリニックを受診するのが初めて","MRIを受診するのが初めて",,,,,,,,,"2018-05-10 10:58:56","2018-05-10 10:58:56","A2636","A2636"
"20002","20031","2","1",,,,,,,,,,,,"2018-05-10 10:58:56","2018-05-10 10:58:56","A2636","A2636"
"20002","20031","3","1",,,,,,,,,,,,"2018-05-10 10:58:56","2018-05-10 10:58:56","A2636","A2636"
"20002","20031","4","1",,,,,,,,,,,,"2018-05-10 10:58:56","2018-05-10 10:58:56","A2636","A2636"
"20002","20031","5","1",,,,,,,,,,,,"2018-05-10 10:58:56","2018-05-10 10:58:56","A2636","A2636"
"20002","20032","1","0","下記に該当する方はチェックをお願い致します。","当クリニックを受診するのが初めて","MRIを受診するのが初めて",,,,,,,,,"2018-05-10 10:56:22","2018-05-10 10:56:22","A2636","A2636"
"20002","20032","2","1",,,,,,,,,,,,"2018-05-10 10:56:22","2018-05-10 10:56:22","A2636","A2636"
"20002","20032","3","1",,,,,,,,,,,,"2018-05-10 10:56:22","2018-05-10 10:56:22","A2636","A2636"
"20002","20032","4","1",,,,,,,,,,,,"2018-05-10 10:56:22","2018-05-10 10:56:22","A2636","A2636"
"20002","20032","5","1",,,,,,,,,,,,"2018-05-10 10:56:22","2018-05-10 10:56:22","A2636","A2636"
"20002","20033","1","0","下記に該当する方はチェックをお願い致します。","当クリニックを受診するのが初めて","MRIを受診するのが初めて",,,,,,,,,"2018-05-10 10:57:24","2018-05-10 10:57:24","A2636","A2636"
"20002","20033","2","1",,,,,,,,,,,,"2018-05-10 10:57:24","2018-05-10 10:57:24","A2636","A2636"
"20002","20033","3","1",,,,,,,,,,,,"2018-05-10 10:57:24","2018-05-10 10:57:24","A2636","A2636"
"20002","20033","4","1",,,,,,,,,,,,"2018-05-10 10:57:24","2018-05-10 10:57:24","A2636","A2636"
"20002","20033","5","1",,,,,,,,,,,,"2018-05-10 10:57:24","2018-05-10 10:57:24","A2636","A2636"
"20002","20034","1","0","下記に該当する方はチェックをお願い致します。","当クリニックを受診するのが初めて","MRIを受診するのが初めて",,,,,,,,,"2018-05-10 11:00:21","2018-05-10 11:00:21","A2636","A2636"
"20002","20034","2","1",,,,,,,,,,,,"2018-05-10 11:00:21","2018-05-10 11:00:21","A2636","A2636"
"20002","20034","3","1",,,,,,,,,,,,"2018-05-10 11:00:21","2018-05-10 11:00:21","A2636","A2636"
"20002","20034","4","1",,,,,,,,,,,,"2018-05-10 11:00:21","2018-05-10 11:00:21","A2636","A2636"
"20002","20034","5","1",,,,,,,,,,,,"2018-05-10 11:00:21","2018-05-10 11:00:21","A2636","A2636"
"20002","20035","1","1",,,,,,,,,,,,"2018-07-25 09:20:28","2018-07-25 09:20:28","B37660","B37660"
"20002","20035","2","1",,,,,,,,,,,,"2018-07-25 09:20:28","2018-07-25 09:20:28","B37660","B37660"
"20002","20035","3","1",,,,,,,,,,,,"2018-07-25 09:20:28","2018-07-25 09:20:28","B37660","B37660"
"20002","20035","4","1",,,,,,,,,,,,"2018-07-25 09:20:28","2018-07-25 09:20:28","B37660","B37660"
"20002","20035","5","1",,,,,,,,,,,,"2018-07-25 09:20:28","2018-07-25 09:20:28","B37660","B37660"
"20002","20036","1","1",,,,,,,,,,,,"2017-09-12 16:37:43","2017-09-12 16:37:43","A2062","A2062"
"20002","20036","2","1",,,,,,,,,,,,"2017-09-12 16:37:43","2017-09-12 16:37:43","A2062","A2062"
"20002","20036","3","1",,,,,,,,,,,,"2017-09-12 16:37:43","2017-09-12 16:37:43","A2062","A2062"
"20002","20036","4","1",,,,,,,,,,,,"2017-09-12 16:37:43","2017-09-12 16:37:43","A2062","A2062"
"20002","20036","5","1",,,,,,,,,,,,"2017-09-12 16:37:43","2017-09-12 16:37:43","A2062","A2062"
"20002","20037","1","1",,,,,,,,,,,,"2018-01-25 15:59:28","2018-01-25 15:59:28","A2064","A2064"
"20002","20037","2","1",,,,,,,,,,,,"2018-01-25 15:59:28","2018-01-25 15:59:28","A2064","A2064"
"20002","20037","3","1",,,,,,,,,,,,"2018-01-25 15:59:28","2018-01-25 15:59:28","A2064","A2064"
"20002","20037","4","1",,,,,,,,,,,,"2018-01-25 15:59:28","2018-01-25 15:59:28","A2064","A2064"
"20002","20037","5","1",,,,,,,,,,,,"2018-01-25 15:59:28","2018-01-25 15:59:28","A2064","A2064"
"20002","20038","1","0","下記に該当する方はチェックをお願い致します。","当クリニックを受診するのが初めて",,,,,,,,,,"2018-05-10 11:01:22","2018-05-10 11:01:22","A2636","A2636"
"20002","20038","2","1",,,,,,,,,,,,"2018-05-10 11:01:22","2018-05-10 11:01:22","A2636","A2636"
"20002","20038","3","1",,,,,,,,,,,,"2018-05-10 11:01:22","2018-05-10 11:01:22","A2636","A2636"
"20002","20038","4","1",,,,,,,,,,,,"2018-05-10 11:01:22","2018-05-10 11:01:22","A2636","A2636"
"20002","20038","5","1",,,,,,,,,,,,"2018-05-10 11:01:22","2018-05-10 11:01:22","A2636","A2636"
"20002","20039","1","0","下記に該当する方はチェックをお願い致します。","当クリニックを受診するのが初めて",,,,,,,,,,"2018-05-10 11:02:16","2018-05-10 11:02:16","A2636","A2636"
"20002","20039","2","1",,,,,,,,,,,,"2018-05-10 11:02:16","2018-05-10 11:02:16","A2636","A2636"
"20002","20039","3","1",,,,,,,,,,,,"2018-05-10 11:02:16","2018-05-10 11:02:16","A2636","A2636"
"20002","20039","4","1",,,,,,,,,,,,"2018-05-10 11:02:16","2018-05-10 11:02:16","A2636","A2636"
"20002","20039","5","1",,,,,,,,,,,,"2018-05-10 11:02:16","2018-05-10 11:02:16","A2636","A2636"
"20002","20040","1","0","下記に該当する方はチェックをお願い致します。","当クリニックを受診するのが初めて",,,,,,,,,,"2018-06-04 14:31:28","2018-06-04 14:31:28","A2636","A2636"
"20002","20040","2","1",,,,,,,,,,,,"2018-06-04 14:31:28","2018-06-04 14:31:28","A2636","A2636"
"20002","20040","3","1",,,,,,,,,,,,"2018-06-04 14:31:28","2018-06-04 14:31:28","A2636","A2636"
"20002","20040","4","1",,,,,,,,,,,,"2018-06-04 14:31:28","2018-06-04 14:31:28","A2636","A2636"
"20002","20040","5","1",,,,,,,,,,,,"2018-06-04 14:31:28","2018-06-04 14:31:28","A2636","A2636"
"20002","20041","1","0","下記に該当する方はチェックをお願い致します。","当クリニックを受診するのが初めて",,,,,,,,,,"2018-06-04 14:32:35","2018-06-04 14:32:35","A2636","A2636"
"20002","20041","2","1",,,,,,,,,,,,"2018-06-04 14:32:35","2018-06-04 14:32:35","A2636","A2636"
"20002","20041","3","1",,,,,,,,,,,,"2018-06-04 14:32:35","2018-06-04 14:32:35","A2636","A2636"
"20002","20041","4","1",,,,,,,,,,,,"2018-06-04 14:32:35","2018-06-04 14:32:35","A2636","A2636"
"20002","20041","5","1",,,,,,,,,,,,"2018-06-04 14:32:35","2018-06-04 14:32:35","A2636","A2636"
"20003","20036","1","1",,,,,,,,,,,,"2018-11-15 10:55:51","2018-11-15 10:55:51","A2636","A2636"
"20003","20036","2","1",,,,,,,,,,,,"2018-11-15 10:55:51","2018-11-15 10:55:51","A2636","A2636"
"20003","20036","3","1",,,,,,,,,,,,"2018-11-15 10:55:51","2018-11-15 10:55:51","A2636","A2636"
"20003","20036","4","1",,,,,,,,,,,,"2018-11-15 10:55:51","2018-11-15 10:55:51","A2636","A2636"
"20003","20036","5","1",,,,,,,,,,,,"2018-11-15 10:55:51","2018-11-15 10:55:51","A2636","A2636"
"20003","20037","1","1",,,,,,,,,,,,"2018-07-03 18:39:54","2018-07-03 18:39:54","A2636","A2636"
"20003","20037","2","1",,,,,,,,,,,,"2018-07-03 18:39:54","2018-07-03 18:39:54","A2636","A2636"
"20003","20037","3","1",,,,,,,,,,,,"2018-07-03 18:39:54","2018-07-03 18:39:54","A2636","A2636"
"20003","20037","4","1",,,,,,,,,,,,"2018-07-03 18:39:54","2018-07-03 18:39:54","A2636","A2636"
"20003","20037","5","1",,,,,,,,,,,,"2018-07-03 18:39:54","2018-07-03 18:39:54","A2636","A2636"
"20003","20038","1","1",,,,,,,,,,,,"2018-11-15 10:55:53","2018-11-15 10:55:53","A2636","A2636"
"20003","20038","2","1",,,,,,,,,,,,"2018-11-15 10:55:53","2018-11-15 10:55:53","A2636","A2636"
"20003","20038","3","1",,,,,,,,,,,,"2018-11-15 10:55:53","2018-11-15 10:55:53","A2636","A2636"
"20003","20038","4","1",,,,,,,,,,,,"2018-11-15 10:55:53","2018-11-15 10:55:53","A2636","A2636"
"20003","20038","5","1",,,,,,,,,,,,"2018-11-15 10:55:53","2018-11-15 10:55:53","A2636","A2636"
"20003","20040","1","1",,,,,,,,,,,,"2018-11-15 10:51:48","2018-11-15 10:51:48","A2636","A2636"
"20003","20040","2","1",,,,,,,,,,,,"2018-11-15 10:51:48","2018-11-15 10:51:48","A2636","A2636"
"20003","20040","3","1",,,,,,,,,,,,"2018-11-15 10:51:48","2018-11-15 10:51:48","A2636","A2636"
"20003","20040","4","1",,,,,,,,,,,,"2018-11-15 10:51:48","2018-11-15 10:51:48","A2636","A2636"
"20003","20040","5","1",,,,,,,,,,,,"2018-11-15 10:51:48","2018-11-15 10:51:48","A2636","A2636"
"20003","21784","1","1",,,,,,,,,,,,"2017-09-04 18:34:45","2017-09-04 18:34:45","A2062","A2062"
"20003","21784","2","1",,,,,,,,,,,,"2017-09-04 18:34:45","2017-09-04 18:34:45","A2062","A2062"
"20003","21784","3","1",,,,,,,,,,,,"2017-09-04 18:34:45","2017-09-04 18:34:45","A2062","A2062"
"20003","21784","4","1",,,,,,,,,,,,"2017-09-04 18:34:45","2017-09-04 18:34:45","A2062","A2062"
"20003","21784","5","1",,,,,,,,,,,,"2017-09-04 18:34:45","2017-09-04 18:34:45","A2062","A2062"
"20003","21785","1","1",,,,,,,,,,,,"2017-09-04 18:36:21","2017-09-04 18:36:21","A2062","A2062"
"20003","21785","2","1",,,,,,,,,,,,"2017-09-04 18:36:21","2017-09-04 18:36:21","A2062","A2062"
"20003","21785","3","1",,,,,,,,,,,,"2017-09-04 18:36:21","2017-09-04 18:36:21","A2062","A2062"
"20003","21785","4","1",,,,,,,,,,,,"2017-09-04 18:36:21","2017-09-04 18:36:21","A2062","A2062"
"20003","21785","5","1",,,,,,,,,,,,"2017-09-04 18:36:21","2017-09-04 18:36:21","A2062","A2062"
"20003","21786","1","1",,,,,,,,,,,,"2017-09-04 18:30:56","2017-09-04 18:30:56","A2062","A2062"
"20003","21786","2","1",,,,,,,,,,,,"2017-09-04 18:30:56","2017-09-04 18:30:56","A2062","A2062"
"20003","21786","3","1",,,,,,,,,,,,"2017-09-04 18:30:56","2017-09-04 18:30:56","A2062","A2062"
"20003","21786","4","1",,,,,,,,,,,,"2017-09-04 18:30:56","2017-09-04 18:30:56","A2062","A2062"
"20003","21786","5","1",,,,,,,,,,,,"2017-09-04 18:30:56","2017-09-04 18:30:56","A2062","A2062"
"20003","21787","1","1",,,,,,,,,,,,"2017-09-02 12:37:11","2017-09-02 12:37:11","A2062","A2062"
"20003","21787","2","1",,,,,,,,,,,,"2017-09-02 12:37:11","2017-09-02 12:37:11","A2062","A2062"
"20003","21787","3","1",,,,,,,,,,,,"2017-09-02 12:37:11","2017-09-02 12:37:11","A2062","A2062"
"20003","21787","4","1",,,,,,,,,,,,"2017-09-02 12:37:11","2017-09-02 12:37:11","A2062","A2062"
"20003","21787","5","1",,,,,,,,,,,,"2017-09-02 12:37:11","2017-09-02 12:37:11","A2062","A2062"
"20003","21837","1","1",,,,,,,,,,,,"2018-09-04 10:02:33","2018-09-04 10:02:33","A1589","A1589"
"20003","21837","2","1",,,,,,,,,,,,"2018-09-04 10:02:33","2018-09-04 10:02:33","A1589","A1589"
"20003","21837","3","1",,,,,,,,,,,,"2018-09-04 10:02:33","2018-09-04 10:02:33","A1589","A1589"
"20003","21837","4","1",,,,,,,,,,,,"2018-09-04 10:02:33","2018-09-04 10:02:33","A1589","A1589"
"20003","21837","5","1",,,,,,,,,,,,"2018-09-04 10:02:33","2018-09-04 10:02:33","A1589","A1589"
"20003","21838","1","1",,,,,,,,,,,,"2018-11-15 10:51:51","2018-11-15 10:51:51","A2636","A2636"
"20003","21838","2","1",,,,,,,,,,,,"2018-11-15 10:51:51","2018-11-15 10:51:51","A2636","A2636"
"20003","21838","3","1",,,,,,,,,,,,"2018-11-15 10:51:51","2018-11-15 10:51:51","A2636","A2636"
"20003","21838","4","1",,,,,,,,,,,,"2018-11-15 10:51:51","2018-11-15 10:51:51","A2636","A2636"
