"hospital_no","option_group_cd","option_cd","option_name","confirm","price","tax_class","order","status","rgst","updt","created_id","updated_id"
"20011","1","1","胸部マルチスライスCT ","肺がんコース A","13000","0","1","X","2017-08-04 14:30:00","2017-09-05 21:01:06","system",
"20011","1","2","胸部マルチスライスCT　 SCC・血清CEA・シフラ・NSE・SLX","肺がんコース B","23000","0","2","X","2017-08-04 14:30:00","2017-09-05 21:01:19","system",
"20011","1","3","頭部CT","頭部CTコース","14040","0","3","1","2017-08-04 14:30:00","2017-10-10 15:26:38","system","A2064"
"20011","1","4","内臓脂肪測定","内臓脂肪コース","4860","0","4","1","2017-08-04 14:30:00","2017-10-10 15:26:20","system","A2064"
"20011","2","1","胃バリウム検査10枚直接撮影(食道・胃・十二指腸)、へリコパク夕一ピロリIgG抗","胃がんコース A","15000","0","1","X","2017-08-04 14:30:00","2017-09-05 21:02:33","system",
"20011","2","2","経口・経鼻内視鏡検査　へリコバク夕一ピロリIgG抗体(血液）","胃がんコース B","18000","0","2","X","2017-08-04 14:30:00","2017-09-05 21:02:15","system",
"20011","3","1","ヘリコバクターピロリ菌IgG抗体検査（血液）","胃がんリスク検査","3000","0","1","X","2017-08-04 14:30:00","2017-09-05 21:03:07","system",
"20011","3","2","ヘリコバクターピロリ菌抗原検査（便）","胃がんリスク検査","3500","0","2","X","2017-08-04 14:30:00","2017-09-05 21:03:18","system",
"20011","4","1","腹部超音波検査、血清CEA・CA19-9","胆のうがんコース","10000","0","1","X","2017-08-04 14:30:00","2017-09-05 21:03:44","system",
"20011","4","2","腹部超音波検査、血清CEA・CA19-9・Span・Dupan2・エラスターゼ-","膵臓がんコース A","15000","0","2","X","2017-08-04 14:30:00","2017-09-05 21:03:57","system",
"20011","4","3","血清CEA・CA19-9・Span・Dupan2・エラスターゼ-1","膵臓がんコース B","10000","0","3","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20011","4","4","血清CEA・CA19-9","消化器コース","5000","0","4","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20011","5","1","視触診（医師）+乳房エコー",,"5000","0","1","X","2017-08-04 14:30:00","2017-09-05 21:13:07","system",
"20011","5","2","視触診（医師）+マンモグラフィ",,"7000","0","2","1","2017-08-04 14:30:00","2017-09-05 21:16:29","system","A2062"
"20011","5","3","視触診（医師）+乳房エコー+マンモグラフィ",,"10000","0","3","1","2017-08-04 14:30:00","2017-09-05 21:16:29","system","A2062"
"20011","5","4","子宮頸部細胞診",,"5000","0","4","X","2017-08-04 14:30:00","2017-09-05 21:45:15","system",
"20011","5","5","HPV-DNA定性ハイリスク（ヒトパピローマウイルス）","レディースコース C","7000","0","5","X","2017-08-04 14:30:00","2017-09-05 21:09:19","system",
"20011","5","6","CA15-3(乳がん）","レディースコース D","2500","0","6","X","2017-08-04 14:30:00","2017-09-05 21:11:33","system",
"20011","5","7","CA125(卵巣がん)","レディースコース E","2500","0","7","X","2017-08-04 14:30:00","2017-09-05 21:11:20","system",
"20011","5","8","視触診（医師）+乳房エコー",,"5000","0","1","1","2017-09-05 21:16:05","2017-09-05 21:16:29","A2062","A2062"
"20011","6","1","頸動脈エコー","頸動脈コース","5000","0","1","X","2017-08-04 14:30:00","2017-09-05 21:09:56","system",
"20011","6","2","視触診・甲状腺エコー TSH・FT3・FT4","甲状腺コース","10000","0","2","X","2017-08-04 14:30:00","2017-09-05 21:10:08","system",
"20011","6","3","下腹部超音波検査、血清PSA","前立腺がんコース A","7200","0","3","X","2017-08-04 14:30:00","2017-09-05 21:10:32","system",
"20011","6","4","血清PSA","前立腺がんコース B","2200","0","4","X","2017-08-04 14:30:00","2017-09-05 21:10:20","system",
"20011","7","1","TSH・FT3・FT4","甲状腺","40000","0","1","X","2017-08-04 14:30:00","2017-09-05 21:13:37","system",
"20011","7","2","CEA・シフラ・NSE・SCC","肺がん","40000","0","2","X","2017-08-04 14:30:00","2017-09-05 21:13:49","system",
"20011","7","3","AFP・PIVKAⅡ","肝臓がん","40000","0","3","X","2017-08-04 14:30:00","2017-09-05 21:14:50","system",
"20011","7","4","CEA・CA19-9","胆のう・消化器がん","40000","0","4","X","2017-08-04 14:30:00","2017-09-05 21:13:27","system",
"20011","7","5","CEA・CA19-9・Span・Dupan2・エラスターゼ1","膵臓がん","40000","0","5","X","2017-08-04 14:30:00","2017-09-05 21:14:28","system",
"20011","7","6","PSA※男性のみ","前立腺がん（男性）","40000","0","6","X","2017-08-04 14:30:00","2017-09-05 21:12:54","system",
"20011","7","7","CA125・CA15-3 ※女性のみ","卵巣・乳がん（女性）","40000","0","7","X","2017-08-04 14:30:00","2017-09-05 21:11:03","system",
"20011","8","1","アルコール及びアセトアルデヒド分解遺伝子","アルコール体質タイプ","3500","0","1","X","2017-08-04 14:30:00","2017-09-05 21:14:40","system",
"20011","9","1","DEXA法","骨密度コース","3000","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20011","9","2","脈波検査 ","動脈硬化コース","3000","0","2","X","2017-08-04 14:30:00","2017-09-05 21:08:02","system",
"20011","10","1","子宮頸部細胞診",,"5400","0","1","1","2017-09-05 21:45:53","2017-10-10 15:25:57","A2062","A2064"
"20012","1","1","LOXインデックス（脳梗塞・心筋梗塞リスクマーカー）","エクセレントには標準で含まれています。","12960","0","1","X","2017-10-06 17:24:35","2018-10-12 12:00:37","A2064",
"20012","1","2","アミノインデックス（AICS）","◆対象年齢は、男性40～90歳、女性25～80歳です。
◆右の方は対象外です。妊娠中・授乳中、がん患者（治療中を含む）、先天性代謝異常、透析患者
◆午前中に採血する必要があります。
◆事前にお申し込みください。検査当日に追加することはできません。","23000","0","2","X","2017-10-06 17:25:33","2017-10-13 12:03:23","A2064",
"20012","1","3","肝炎",,"3000","0","3","X","2017-10-06 17:27:07","2017-10-13 12:05:10","A2064",
"20012","1","4","甲状腺",,"5000","0","4","X","2017-10-06 17:27:28","2017-10-13 12:05:19","A2064",
"20012","1","5","リウマチ",,"2160","0","5","1","2017-10-06 17:27:41","2017-10-13 12:05:29","A2064","A2062"
"20012","1","6","血液型",,"2160","0","6","1","2017-10-06 17:27:52","2017-10-13 12:05:38","A2064","A2062"
"20012","1","7","アミノインデックス（男性）","胃がん・肺がん・大腸がん・前立腺がん・膵臓がん","23000","0","7","X","2017-10-06 17:30:37","2017-10-13 12:03:33","A2064",
"20012","1","8","アミノインデックス（女性）","胃がん・肺がん・大腸がん・乳がん・子宮がん・卵巣がん・膵臓がん","23000","0","8","X","2017-10-06 17:32:19","2017-10-13 12:03:44","A2064",
"20012","1","9","マイクロアレイ","胃癌・大腸癌・胆道癌・膵臓癌を調べる遺伝子検査です。","86400","0","9","1","2018-10-12 12:01:38","2018-10-12 12:01:38","B37686","B37686"
"20012","2","1","内臓脂肪計測","◆エクセレント、プレミアム、スタンダードには標準で含まれます。
◆ベーシックを対象としたオプションです。
◆心臓MRI（冠動脈）、マンモPETコースは対象外です。","3240","0","1","1","2017-10-06 17:34:07","2017-10-13 12:01:53","A2064","A2062"
"20012","3","1","後日面談","◆検査当日、あるいはお電話による検査結果の内容説明は承っておりません。
◆エクセレント、プレミアムには標準で含まれますが検査日とは別日程となります。
◆検査日から3か月を期限とさせていただきます。","10800","0","1","1","2017-10-06 17:36:55","2017-10-13 12:01:01","A2064","A2062"
"20012","3","2","検査画像（CD-ROM）　1枚目","◆無料（希望者のみ　1枚限り）
◆全ての検査画像（DICOM画像※）と診断結果、血液検査結果を収録したCD-ROMです。

※ DICOMとは医用画像と撮影時の受診者・検査のタグ情報からできている、デジタル診断画像機器のためのネットワーク規格です。","0","0","2","1","2017-10-06 17:38:04","2017-10-13 12:07:40","A2064","A2062"
"20012","3","3","検査画像（CD-ROM）　2枚目","◆全ての検査画像（DICOM画像※）と診断結果、血液検査結果を収録したCD-ROMです。
※2枚目以降1枚　2,000円","2000","0","3","X","2017-10-06 17:39:32","2017-10-13 12:07:56","A2064",
"20012","4","1","マンモPET","◆エクセレント・プレミアム・スタンダード・ベーシックを対象としたオプションです。
◆心臓MRI（冠動脈）は対象外です。","32400","0","1","1","2017-10-13 09:35:23","2017-10-13 12:04:58","A2062","A2062"
"20012","5","1","LOXインデックス（脳梗塞・心筋梗塞リスクマーカー）","エクセレントには標準で含まれています。","12960","0","1","1","2018-10-12 12:00:19","2018-10-12 12:00:19","B37686","B37686"
"20013","1","1","胸部ＣＴ検査、喀痰細胞診、腫瘍マーカー(血清CEA、シフラ、SCC)",,"19440","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20013","2","1","胃カメラ検査（上部消化管内視鏡検査）、血清ヘリコバクター・ピロリ抗体検査",,"11880","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20013","3","1","マンモグラフィ検査、乳房超音波検査",,"9720","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20013","4","1","血清PSA、下腹部超音波検査",,"5400","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20013","5","1","骨密度検査、血清NTX",,"5400","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20013","6","1","血清NT-proBNP",,"3240","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20013","7","1","脳MRI・MRA(頸動脈含む)、頸動脈超音波検査",,"39420","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20013","8","1","甲状腺機能検査(血清FT4、FT3、TSH)、甲状腺超音波検査",,"10800","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20013","9","1","胸部ＣＴ検査",,"12960","0","1","1","2017-08-04 14:30:00","2017-10-06 16:45:13","system","A2064"
"20013","10","1","喀痰細胞診",,"3240","0","1","1","2017-08-04 14:30:00","2017-10-06 16:45:56","system","A2064"
"20013","11","1","経口内視鏡検査（胃カメラ）",,"10800","0","1","1","2017-08-04 14:30:00","2017-10-06 16:46:37","system","A2064"
"20013","11","2","経鼻内視鏡検査（胃カメラ）",,"10800","0","2","1","2017-10-06 16:46:23","2017-10-06 16:46:23","A2064","A2064"
"20013","12","1","血清ヘリコバクター・ピロリ抗体検査",,"3240","0","1","1","2017-08-04 14:30:00","2017-10-06 16:49:54","system","A2064"
"20013","12","2","前立腺腫瘍マーカー(血清PSA)",,"3240","0","2","1","2017-10-06 16:50:14","2017-10-06 16:50:14","A2064","A2064"
"20013","12","3","C型肝炎ウイルス検査",,"2700","0","3","1","2017-10-06 16:50:33","2017-10-06 16:50:33","A2064","A2064"
"20013","12","4","麻疹、風疹、流行性耳下腺炎、水痘ウイルス抗体価検査",,"11880","0","4","1","2017-10-06 16:50:53","2017-10-06 16:50:53","A2064","A2064"
"20013","12","5","HIV検査",,"5400","0","5","1","2017-10-06 16:51:10","2017-10-06 16:51:10","A2064","A2064"
"20013","12","6","特殊貧血検査","血清鉄(Fe)、不飽和鉄結合能(UIBC)、血清フェリチン","2700","0","6","1","2017-10-06 16:51:32","2017-10-06 16:51:32","A2064","A2064"
"20013","13","1","便ヘリコバクター・ピロリ抗原検査",,"3240","0","1","1","2017-08-04 14:30:00","2017-10-06 16:52:14","system","A2064"
"20013","14","1","乳房超音波検査",,"3240","0","1","1","2017-08-04 14:30:00","2017-10-06 16:55:41","system","A2064"
"20013","14","2","下腹部超音波検査",,"3240","0","2","1","2017-10-06 16:56:04","2017-10-06 16:56:04","A2064","A2064"
"20013","14","3","頸動脈超音波検査",,"5400","0","3","1","2017-10-06 16:56:24","2017-10-06 16:56:24","A2064","A2064"
"20013","15","1","マンモグラフィ検査",,"7560","0","1","1","2017-08-04 14:30:00","2017-10-06 16:57:08","system","A2064"
"20013","16","1","血液検査",,"3240","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20013","17","1","脳MRI検査(脳MRI・MRA(頸動脈含む))",,"34020","0","1","1","2017-08-04 14:30:00","2017-10-06 16:58:46","system","A2064"
"20013","18","1","超音波検査",,"5400","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20013","19","1","血清鉄(Fe)、不飽和鉄結合能(UIBC)、血清フェリチン",,"2700","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20013","20","1","Ｘ線検査",,"3240","0","1","1","2017-08-04 14:30:00","2017-10-06 17:00:57","system","A2064"
"20013","20","2","超音波検査",,"3240","0","2","1","2017-10-06 17:00:37","2017-10-06 17:00:37","A2064","A2064"
"20013","21","1","超音波検査",,"3240","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20013","22","1","直腸診",,"1080","0","1","1","2017-08-04 14:30:00","2017-10-06 17:02:56","system","A2064"
"20013","23","1","血液検査",,"2700","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20013","24","1","血液検査",,"11880","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20013","25","1","血液検査",,"5400","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20013","26","1","メンタルヘルスチェック","筆記式マークシート","3240","0","1","1","2017-08-04 14:30:00","2017-10-06 17:04:07","system","A2064"
"20014","1","1","胸部ＣＴ検査、喀痰細胞診、腫瘍マーカー(血清CEA、シフラ、SCC)",,"19440","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20014","2","1","胃カメラ検査（上部消化管内視鏡検査）、血清ヘリコバクター・ピロリ抗体検査",,"11880","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20014","3","1","マンモグラフィ検査、乳房超音波検査",,"9720","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20014","4","1","血清PSA、下腹部超音波検査",,"5400","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20014","5","1","骨密度検査、血清NTX",,"5400","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20014","6","1","血清NT-proBNP",,"3240","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20014","7","1","脳MRI・MRA(頸動脈含む)、頸動脈超音波検査",,"39420","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20014","8","1","甲状腺機能検査(血清FT4、FT3、TSH)、甲状腺超音波検査",,"10800","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20014","9","1","CT検査",,"12960","0","1","1","2017-08-04 14:30:00","2017-08-04 14:30:00","system","system"
"20014","10","1","喀痰細胞診",,"3240","0","1","1","2017-08-04 14:30:00","2017-10-06 16:21:07","system","A2064"
"20014","11","1","経口内視鏡検査（胃カメラ）",,"10800","0","1","1","2017-08-04 14:30:00","2017-10-06 15:48:53","system","A2064"
"20014","12","1","血清ヘリコバクター・ピロリ抗体検査",,"3240","0","1","1","2017-08-04 14:30:00","2017-10-06 15:49:48","system","A2064"
"20014","12","2","前立腺腫瘍マーカー(血清PSA)",,"3240","0","2","1","2017-10-06 15:55:29","2017-10-06 15:55:29","A2064","A2064"
"20014","12","3","C型肝炎ウイルス検査",,"2700","0","3","1","2017-10-06 15:56:48","2017-10-06 15:56:48","A2064","A2064"
"20014","12","4","麻疹、風疹、流行性耳下腺炎、水痘ウイルス抗体価検査",,"11880","0","4","1","2017-10-06 15:57:16","2017-10-06 15:57:16","A2064","A2064"
"20014","12","5","HIV検査",,"5400","0","5","1","2017-10-06 15:57:38","2017-10-06 15:57:38","A2064","A2064"
