"hospital_no","course_no","reservation_dt","timezone_id","line_name","line_id","order_no","appoint_status","appoint_number","reservation_frames","holiday","status","rgst","updt","created_id","updated_id"
"20136","20528","20201212",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201213",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201214","1","126","4",NULL,"1","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201215",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201216",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201217",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201218","1","126","4",NULL,"1","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201219",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201220",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201221","1","126","4",NULL,"1","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201222",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201223",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201224",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201225","1","126","4",NULL,"1","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201226",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20528","20201227",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-01-29 11:41:24","2020-01-29 11:41:24",NULL,NULL
"20136","20529","20201201",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201202",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201203",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201204","1","126","4",NULL,"1","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201205",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201206",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201207","1","126","4",NULL,"1","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201208",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201209",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201210",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201211","1","126","4",NULL,"1","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201212",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201213",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201214","1","126","4",NULL,"1","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201215",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201216",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201217",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201218","1","126","4",NULL,"1","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201219",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201220",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201221","1","126","4",NULL,"1","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201222",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201223",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201224",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201225","1","126","4",NULL,"1","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201226",NULL,NULL,"4",NULL,"3","0","0","0","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20136","20529","20201227",NULL,NULL,"4",NULL,"3","0","0","1","1","2020-01-29 11:41:26","2020-01-29 11:41:26",NULL,NULL
"20139","21419","20201201","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201202","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201203","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201204","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201205","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201206",NULL,NULL,"8",NULL,"3","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201207","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201208","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201209","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201210","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201211","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201212","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201213",NULL,NULL,"8",NULL,"3","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201214","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201215","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201216","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201217","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201218","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201219","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201220",NULL,NULL,"8",NULL,"3","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201221","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201222","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201223","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201224","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201225","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201226","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201227",NULL,NULL,"8",NULL,"3","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201228","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201229","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201230","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21419","20201231","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:24","2020-02-10 18:15:48",NULL,NULL
"20139","21420","20201201","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201202","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201203","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201204","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201205","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201206",NULL,NULL,"8",NULL,"3","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201207","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201208","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201209","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201210","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201211","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201212","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201213",NULL,NULL,"8",NULL,"3","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201214","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201215","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201216","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201217","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201218","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201219","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201220",NULL,NULL,"8",NULL,"3","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201221","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201222","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201223","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201224","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201225","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201226","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201227",NULL,NULL,"8",NULL,"3","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201228","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201229","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201230","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20139","21420","20201231","1","309","8",NULL,"1","0","0","0","1","2020-02-10 18:15:31","2020-02-10 18:15:52",NULL,NULL
"20271","21138","20201201","1","1041","3",NULL,"1","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201202",NULL,NULL,"3",NULL,"3","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201203",NULL,NULL,"3",NULL,"3","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201204","1","1041","3",NULL,"1","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201205","1","1041","3",NULL,"1","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201206",NULL,NULL,"3",NULL,"3","0","0","1","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201207","1","1041","3",NULL,"1","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201208","1","1041","3",NULL,"1","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201209",NULL,NULL,"3",NULL,"3","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201210",NULL,NULL,"3",NULL,"3","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201211","1","1041","3",NULL,"1","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201212","1","1041","3",NULL,"1","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201213",NULL,NULL,"3",NULL,"3","0","0","1","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201214","1","1041","3",NULL,"1","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201215","1","1041","3",NULL,"1","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201216",NULL,NULL,"3",NULL,"3","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201217",NULL,NULL,"3",NULL,"3","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201218","1","1041","3",NULL,"1","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201219","1","1041","3",NULL,"1","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201220",NULL,NULL,"3",NULL,"3","0","0","1","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201221","1","1041","3",NULL,"1","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201222","1","1041","3",NULL,"1","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201223",NULL,NULL,"3",NULL,"3","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201224",NULL,NULL,"3",NULL,"3","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201225","1","1041","3",NULL,"1","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201226","1","1041","3",NULL,"1","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201227",NULL,NULL,"3",NULL,"3","0","0","1","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201228","1","1041","3",NULL,"1","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201229","1","1041","3",NULL,"1","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201230",NULL,NULL,"3",NULL,"3","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21138","20201231",NULL,NULL,"3",NULL,"3","0","0","0","1","2020-03-09 14:57:43","2020-03-09 14:57:43",NULL,NULL
"20271","21140","20201201",NULL,NULL,"1",NULL,"3","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201202","1","1329","1",NULL,"1","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201203","1","1329","1",NULL,"1","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201204","1","1329","1",NULL,"1","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201205",NULL,NULL,"1",NULL,"3","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201206",NULL,NULL,"1",NULL,"3","0","0","1","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201207","1","1329","1",NULL,"1","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201208",NULL,NULL,"1",NULL,"3","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201209","1","1329","1",NULL,"1","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201210","1","1329","1",NULL,"1","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201211","1","1329","1",NULL,"1","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201212",NULL,NULL,"1",NULL,"3","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201213",NULL,NULL,"1",NULL,"3","0","0","1","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201214","1","1329","1",NULL,"1","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201215",NULL,NULL,"1",NULL,"3","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201216","1","1329","1",NULL,"1","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201217","1","1329","1",NULL,"1","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201218","1","1329","1",NULL,"1","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201219",NULL,NULL,"1",NULL,"3","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201220",NULL,NULL,"1",NULL,"3","0","0","1","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201221","1","1329","1",NULL,"1","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201222",NULL,NULL,"1",NULL,"3","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201223","1","1329","1",NULL,"1","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201224","1","1329","1",NULL,"1","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201225","1","1329","1",NULL,"1","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201226",NULL,NULL,"1",NULL,"3","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201227",NULL,NULL,"1",NULL,"3","0","0","1","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201228","1","1329","1",NULL,"1","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201229",NULL,NULL,"1",NULL,"3","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201230","1","1329","1",NULL,"1","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21140","20201231","1","1329","1",NULL,"1","0","0","0","1","2020-03-09 14:57:10","2020-03-09 14:57:10",NULL,NULL
"20271","21141","20201201","1","776","2",NULL,"1","0","0","0","1","2020-03-09 14:57:15","2020-03-09 14:57:15",NULL,NULL
"20271","21141","20201202","1","776","2",NULL,"1","0","0","0","1","2020-03-09 14:57:15","2020-03-09 14:57:15",NULL,NULL
