"hospital_no","file_no","file_group_no","file_location_no","title","caption","name","memo","career","interview","position","flg_display","order","order2","status","rgst","updt","created_id","updated_id"
"20036","20787","5","2","検査結果の十分な説明と、異常がみつかった場合には二次検査にも対応します ","<h4>受診後のアフターフォローをしっかり行っています</h4>
<p>当院では、各検査を受診いただいた皆さまへのアフターフォローをしっかりと行っています。検査を受けていただき、その結果に異常がみられない受診者の方でも、検査結果について医師との面談をご希望される方は、ご予約を取らせていただいたうえで対応させていただきます。面談をご希望の方はこちらも合わせてご利用ください。<br>
また、検査結果に何らかの異常がみられる場合は二次検査にも対応いたします。もしも、治療や手術などが必要になった場合は当院の精通した医師が担当いたします。当院に担当可能な医師がいない場合には、ネットワークを持つほかの医療機関へ紹介させていただきます。</p>
<h4>受診者の皆さまのご都合に合わせて提携医療機関をご紹介いたします</h4>
<p>半蔵門病院にて検査を受けていただいたのち、提携医療機関への受診をご希望の方には、受診する方の症状やご都合に合わせて各医療機関を紹介させていただきます。もちろん提携医療機関以外でも、治療に通いやすい場所などそのほかご希望の医療機関がございましたら、相談いただければ対応いたします。<br>
当院では受診者の皆さまの健康維持・増進を願い、心のこもった対応を心掛けております。検査からアフターフォローまで、皆さまの立場に立って実施いたします。</p>",,,,,"R","0","0","0","1","2019-01-09 13:12:38","2019-01-09 13:12:38","epkdoc01","epkdoc01"
"20036","20788","8","2",,,,,,,,"1","2","1","1","2019-01-09 13:12:38","2019-01-09 13:12:38","epkdoc01","epkdoc01"
"20036","20789","8","2",,,,,,,,"0","0","8","1","2019-01-09 13:12:39","2019-01-09 13:12:39","epkdoc01","epkdoc01"
"20036","21892","6","1","早期発見・早期治療を実のあるものにするために、受診者の理解に努め、暖かい健診施設となることを目指しています","予防医療の実体化ともいえる早期発見・早期治療の大切さは、言葉で終わるのではなくて、人間ドック受診者に理解してもらって、はじめて意味を持つのではないでしょうか。
そのために半蔵門病院は、まずはわれわれ自身が受診者の現状や要望を理解することに努めています。
そのうえで、受診者が気軽に話せるように、家庭的で暖かい雰囲気を持った健診施設となるための努力を、日々、続けています。",,,,"<ul>
<li>
<h4>半蔵門病院を運営していくにあたって大切にされていることは何でしょうか。</h4>
<p>根底にある理念として、「患者に信頼され、広く社会に貢献する病院」であることを目指しています。これは、1975年の開院以来の考えです。<br>
しかも半蔵門病院は、治療はもちろんのこと精神面を支えることも含めて医療と考えています。<br>
そのために、内外の医療ネットワークの活用を通じて、数多くの医療情報に接することを目的とする体制を整えています。</p>
</li>
<li>
<h4>そうした姿勢で、患者にも人間ドック受診者にも接しているというわけですね。</h4>
<p>そうです。患者や受診者に接するときには、「（症状などについて）見落としがないように」を心がけることは当然として、「話をよく聞く」「訴えを聞きのがさない」ことに十分に気を付けています。<br>
それが半蔵門病院の特徴です。<br>
たとえば、今日受診した検査の結果に異常がないとしても、将来のことはわかりません。<br>
ですから、定期的な健診（検診を含む）の受診を呼びかけています。それは、患者や受診者の話を聞くという姿勢があって、はじめて可能になることであると考えています。</p>
</li>
<li>
<h4>定期的な健診は、とくに人間ドック受診者にとっては重要です。このあたりに関する病院長のお考えについてお聞かせください。</h4>
<p>外来診療を受診する患者は、すでに何らかの疾患に罹患し、自覚症状がある状況が基本です。<br>
一方、人間ドックをはじめとする健診の受診者は、明らかな自覚症状がなく、とくに健康面の問題はなかったり、あるいは少し気になる程度という状況にある場合が大半です。<br>
多くの疾患は、早期に発見するほど効果的な治療の可能性が開けるという性質があります。すなわち人間ドックは予防医療の発露であり、現在の健康状態を把握し、疾患の予防へとつなげることを大きな目的としています。<br>
人間の身体は日々変化し、経年でもさまざまな変化があります。効果的な予防をはかるためにも、定期的に健診を受診することはきわめて重要であると考えています。</p>
</li>
<li>
<h4>具体的にはどのような人に、人間ドックの受診がとくに推奨されるのでしょうか。</h4>
<p>疾患を予防するという観点では、自身の健康を大切に考えるすべての人といってもさしつかえないかもしれませんが、典型的なケースとして次の人があげられます。<br>
1.これまで健診を受診したことがない人<br>
2.これまで重大な疾患に罹患した経験がない人<br>
3.年齢が40歳以上で、健康が最近は気になっている人<br>
4.疾患に罹患することを未然に防ぎたいと思っている人<br>
5.家族のなかに、がんや高血圧、糖尿病、脳卒中、心臓病の患者または罹患経験者がいる人（家族歴のある人）</p>
</li>
<li>
<h4>ありがとうございます。受診が推奨される人がかなりわかりやすくイメージできます。</h4>
<p>人間ドックの受診者は、予防医療による利益を享受することも意味しています。<br>
やはり、多くの疾患に対して、「早期発見・早期治療」が有効であることは強調しておきたいと思います。
また、「家族歴」の有無も留意すべきポイントです。<br>
両親が罹患したことがある疾患には、やはりその子供も罹患しやすいといえましょう。ただ、年齢が若い時期から定期的な健診を受診することを通じて健康状態に注意することにより、疾患を予防できる可能性は広がります。</p>
</li>
<li>
<h4>半蔵門病院の人間ドックにおいて、とくに受診例が多い検査について、いくつかお教え願います。</h4>
<p>まず、胃を対象とする検査があげられます。<br>
半蔵門病院では、胃カメラ（経口または経鼻内視鏡検査）と胃バリウム（上部消化管X線検査）が受診者の希望に応じて選択できます。<br>
次に、オプションで実施している全身を対象とするCT（コンピュータ断層撮影）検査は、迅速な対応ができるように対応を整えています。<br>
ほかに、腹部超音波（エコー）検査や、婦人科系疾患向けの乳腺超音波（エコー）検査なども、頻度が高いといえます。</p>
</li>
<li>
<h4>人間ドック受診後の体制についてもお教え願います。</h4>
<p>受診の結果、仮に異常が見つかっても、そのまま放置していたら、せっかくの人間ドックも役に立ちません。<br>
半蔵門病院は、人間ドックの実施施設であると同時に医療機関（病院）でもあるので、2次検査の予約・診療へとスムーズに移行することができます。これは半蔵門病院の特徴のひとつです。<br>
また、異常が見つからなかった場合でも、受診者の希望に応じて、検査結果について医師と面談して説明を受けることができる機会も設定しています。</p>
</li>
<li>
<h4>ほかの医療機関との提携の体制などについてはいかがでしょうか。</h4>
<p>人間ドック受診の結果、診療などが必要となった場合、半蔵門病院の医師もしくは連携している医療機関を紹介します。東大病院や虎の門病院をはじめ連携先のネットワークを整備しています。 <br>
そうした体制も、受診者から信頼され、社会に貢献する健診施設でありたいと考える。半蔵門病院の姿勢にもとづいていると自負しています。</p>
</li>
</ul>",,"0","0","0","1","2019-01-09 13:12:38","2019-01-09 13:12:38","epkdoc01","epkdoc01"
"20036","41478","4","1",,,,,,,,"0","0","0","1","2019-01-09 13:12:38","2019-01-09 13:12:38","epkdoc01","epkdoc01"
"20038",,"3","1","大腸内視鏡はもちろん、胃内視鏡は経鼻・経口どちらかお選びいただけます","東京都立川市高松町に位置する立川メディカルクリニックでは胃内視鏡・大腸内視鏡など、内視鏡検査に特に力をいれています。<br>
内視鏡検査では経鼻または経口のどちらでも、ご希望に合わせお選びいただけます。<br>
当院は一般ドックから婦人科検診まで幅広く対応しており、特定健診、特定保健指導も行っております。<br>
地域に密着した検診や指導も行っており、幅広い検診と内視鏡検査を受けていただけます。<br>
アクセスはJR中央本線の立川駅からバスで2分、徒歩で8分という立地にあります。",,,,,,"0","0","0","1","2018-03-22 16:55:59","2018-03-22 16:55:59","epkdoc01","epkdoc01"
"20038","0","4","1",,,,,,,,"0","0","0","1","2018-03-22 16:55:59","2018-03-22 16:55:59","epkdoc01","epkdoc01"
"20038","405","2","2",,,,,,,,"0","0","0","1","2018-03-22 16:55:59","2018-03-22 16:55:59","epkdoc01","epkdoc01"
"20038","406","2","3",,,,,,,,"0","0","0","1","2018-03-22 16:55:59","2018-03-22 16:55:59","epkdoc01","epkdoc01"
"20038","407","2","4",,,,,,,,"0","0","0","1","2018-03-22 16:55:59","2018-03-22 16:55:59","epkdoc01","epkdoc01"
"20038","408","2","1",,,,,,,,"0","0","0","1","2018-03-22 16:55:59","2018-03-22 16:55:59","epkdoc01","epkdoc01"
"20038","409","5","4","複数の公共交通機関が利用でき、さまざまな方面からアクセス可能","<h4>立川駅から徒歩8分という便利なアクセスでわかりやすい</h4>
<p>当院はJR立川駅から徒歩で約8分です。バスを利用すると約2分で到着します。駅前の大通りをまっすぐ進むとありますので、とてもわかりやすいアクセスです。またJRだけでなく、多摩モノレールや市営バスでもアクセス可能です。<br>
自家用車でご来院される場合は、近くの提携のコインパーキングが利用できます。6台まで駐車でき、駐車料金は1時間200円ですが、受診された人には1時間分の料金を当院で負担しています。</p>
<h4>複数の公共交通機関が利用でき、さまざまな方面からアクセス可能</h4>
<p>当院への来院にはJRの青梅線・五日市線、中央線・中央本線、南武線が利用できるほか、さらに多摩モノレールの立川南駅、立川北駅からもアクセス可能です。市営バスも利用できますので、幅広い交通機関を利用してさまざまな方面からアクセスできます。<br>
さらに当院は立川駅の周辺ということもあり、徒歩圏内に大型デパートや商業施設があります。たとえば人間ドックや検診の後に、食事やショッピングを楽しむといったことも可能です。</p>",,,,,"R","0","0","0","1","2018-03-22 16:55:59","2018-03-22 16:55:59","epkdoc01","epkdoc01"
